bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,book_genre,genres.children,"genres.comics, graphic","genres.fantasy, paranormal",genres.fiction,"genres.history, historical fiction, biography","genres.mystery, thriller, crime",genres.non-fiction,genres.poetry,genres.romance,genres.young-adult,Months_Until_Today,co-authors,author_rating,book_format,audio 0 book 1
13199,A Quiver Full of Arrows,Jeffrey Archer,3.78,0312937695,9780312937690,eng,288,9214,179,2005-08-30,St. Martin's Paperbacks,genres.fiction,0,0,0,1,0,0,0,0,0,0,217,,4.0,book,1
13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,4.13,1400066107,9781400066100,eng,128,748,105,2006-10-24,Random House,genres.poetry,0,0,0,0,0,0,0,1,0,0,203,,4.2,book,1
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63,0679643257,9780679643258,eng,1184,991,55,2004-09-21,Modern Library,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,228,,4.2,book,1
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,4.27,0553380176,9780553380170,eng,127,7423,319,1997-05-12,Bantam,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,316,,4.2,book,1
13211,And Still I Rise,Maya Angelou,4.42,0375505962,9780375505966,eng,54,3720,240,2001-08-07,Random House,genres.poetry,0,0,0,0,0,0,0,1,0,0,265,Linda Sunshine/Diego Rivera,4.2,book,1
13215,Life Doesn't Frighten Me,Maya Angelou,4.41,1556702884,9781556702884,eng,32,1246,164,1996-02-06,Harry N. Abrams,genres.poetry,0,0,0,0,0,0,0,1,0,0,331,Jean-Michel Basquiat/Sara Jane Boyers,4.2,book,1
13228,Cumbres borrascosas,Emily Bronte,3.85,8497644743,9788497644747,spa,384,156,28,2006-05-28,Edimat Libros,genres.romance,0,0,0,0,0,0,0,0,1,0,208,,3.83,book,1
13237,Dreaming in Pictures: The Photography,Lewis Carroll,4.01,0300091699,9780300091694,eng,172,104,6,2002-08-11,Yale University Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,253,Douglas R. Nickel,4.06,book,1
13241,The Collected Short Stories of Maxim Gorky,Maxim Gorky,3.96,0806510757,9780806510750,eng,404,883,16,1988-08-18,Citadel Press,genres.fiction,0,0,0,1,0,0,0,0,0,0,421,Avrahm Yarmolinsky/Moura Budberg,3.86,book,1
13254,Name Dropping,Jane Heller,3.52,0312978332,9780312978334,eng,323,701,53,2001-03-15,St. Martin's Press,genres.romance,0,0,0,0,0,0,0,0,1,0,270,,3.45,book,1
13257,Many Luscious Lollipops: A Book About Adjectives,Ruth Heller,4.06,0698116410,9780698116412,eng,48,322,41,1998-02-23,Puffin Books,genres.children,1,0,0,0,0,0,0,0,0,0,307,,4.01,book,1
13258,What Was She Thinking? [Notes on a Scandal],Zoe Heller,3.71,0312421990,9780312421991,eng,258,13674,1166,2004-06-01,Picador,genres.fiction,0,0,0,1,0,0,0,0,0,0,231,,3.61,book,1
13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,3.65,0786942703,9780786942701,eng,306,152,14,2007-05-08,Wizards of the Coast,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,196,,3.75,book,1
13270,Poetics,Aristotle,3.82,0140446362,9780140446364,eng,144,12610,486,1996-09-26,Penguin Classics,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,324,Malcolm Heath,3.93,book,1
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky,4.11,0674678567,9780674678569,eng,160,988,31,1970-02-26,Harvard University Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,643,George Seferis/Arthur Knodel/Ingolf Dahl,4.1,book,1
13276,An Introduction to the Old Testament Poetic Books,C. Hassell Bullock,3.68,0802441416,9780802441416,eng,392,39,5,1988-08-08,Moody Publishers (Chicago),genres.non-fiction,0,0,0,0,0,0,1,0,0,0,421,,3.7,book,1
13310,Writings on Art,Mark Rothko,3.84,0300114400,9780300114409,eng,192,102,8,2006-04-28,Yale University Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,209,Miguel López-Remiro,4.01,book,1
13336,Olympian Odes. Pythian Odes,Pindar,4.09,0674995643,9780674995642,mul,416,59,5,1997-04-15,Harvard University Press,genres.poetry,0,0,0,0,0,0,0,1,0,0,317,William H. Race,3.9,book,1
13337,The Odes,Pindar,3.89,014044209X,9780140442090,eng,256,1052,23,1982-09-30,Penguin Books,genres.poetry,0,0,0,0,0,0,0,1,0,0,492,Cecil Maurice Bowra/Daniel C. Snell/Dawson William Turner/Maehler/Abraham Moore,3.9,book,1
13345,Sabriel (Abhorsen  #1),Garth Nix,4.17,0060575816,9780060575816,eng,311,1312,162,2004-08-17,Eos,genres.young-adult,0,0,0,0,0,0,0,0,0,1,229,,4.05,book,1
13357,Eragon: Prima Official Game Guide,Prima Publishing,3.98,0761555528,9780761555520,eng,176,120,1,2006-11-14,Prima Games,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,202,,4.21,book,1
13360,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,4.34,0446691097,9780446691093,eng,288,27204,698,2002-10-01,FaithWords,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,251,,4.32,book,1
13365,A Lady At Last (deWarenne Dynasty  #7),Brenda Joyce,4.06,0373771371,9780373771370,eng,379,1549,87,2006-11-21,Hqn,genres.romance,0,0,0,0,0,0,0,0,1,0,202,,3.94,book,1
13368,James Joyce's Ulysses,Stuart Gilbert,4.17,0394700139,9780394700137,eng,405,1991,92,1955-01-12,Vintage,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,824,,3.97,book,1
13374,A Complicated Kindness,Miriam Toews,3.65,1582433224,9781582433226,eng,253,17963,1023,2005-08-17,Counterpoint LLC,genres.fiction,0,0,0,1,0,0,0,0,0,0,217,,3.74,book,1
13388,Vinyl Cafe Diaries (Vinyl Cafe  #4),Stuart McLean,4.19,0670044369,9780670044368,eng,302,924,59,2003-11-28,Penguin Books Canada,genres.fiction,0,0,0,1,0,0,0,0,0,0,238,,4.16,book,1
13397,Checkmate (Tom Clancy's Splinter Cell  #3),David  Michaels,3.94,0425212785,9780425212783,eng,402,3896,65,2006-11-07,Berkley,genres.fiction,0,0,0,1,0,0,0,0,0,0,202,Tom Clancy,3.91,book,1
13398,Operation Barracuda (Tom Clancy's Splinter Cell  #2),David  Michaels,4.02,0425204227,9780425204221,eng,326,5062,79,2005-11-01,Berkley,genres.fiction,0,0,0,1,0,0,0,0,0,0,214,Raymond Benson/Tom Clancy,3.91,book,1
13399,Splinter Cell (Tom Clancy's Splinter Cell  #1),David  Michaels,3.85,0425201686,9780425201688,eng,355,10329,193,2004-12-06,Berkley,genres.fiction,0,0,0,1,0,0,0,0,0,0,225,Raymond Benson/Tom Clancy,3.91,book,1
13413,Dark Visions,Douglas E. Winter,3.89,0575402903,9780575402904,eng,381,155,17,2000-08-10,Indigo,genres.fiction,0,0,0,1,0,0,0,0,0,0,277,Dan Simmons/Stephen King/George R.R. Martin,3.94,book,1
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman,4.25,0674035011,9780674035010,eng,172,46,7,2003-08-08,Harvard University Press (Cambridge),"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,241,Hermann Alexander Diels,4.13,book,1
13421,The Presocratics,Philip Ellis Wheelwright,4.04,002426640X,9780024266408,eng,352,201,12,1966-01-11,Prentice Hall/Library of Liberal Arts,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,692,,3.97,book,1
13422,The Presocratic Philosophers,Geoffrey S. Kirk,4.25,0521274559,9780521274555,eng,518,692,26,1983-12-29,Cambridge University Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,477,John Earle Raven/Malcolm Schofield,4.1,book,1
13423,Presocratic Philosophy: A Very Short Introduction,Catherine Osborne,3.58,0192840940,9780192840943,eng,144,205,24,2004-09-16,Oxford University Press  USA,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,228,,3.59,book,1
13424,The Presocratic Philosophers,Jonathan Barnes,4.14,0415050790,9780415050791,eng,728,68,3,1982-09-16,Routledge,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,492,Ted Honderich,4.06,book,1
13425,The First Philosophers: The Presocratics and Sophists,Robin A.H. Waterfield,3.95,0192824546,9780192824547,eng,400,356,17,2000-11-30,Oxford University Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,274,Anaximander/Anaximenes/Empedocles/Gorgias of Leontini/Heraclitus/Parmenides/Protagoras/Pythagoras/Thales/Thrasymachus/Zeno of Elea,4.0,book,1
13440,Skeleton Crew,Stephen King,3.96,0751504386,9780751504385,eng,612,97092,1186,1993-05-13,Warner Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,364,,4.01,book,1
13442,Night Shift,Stephen King,4.0,0385129912,9780385129916,eng,344,486,56,1993-10-01,Doubleday Books,genres.fiction,0,0,0,1,0,0,0,0,0,0,359,,4.01,book,1
13444,The Talisman,Stephen King,4.13,0670691992,9780670691999,eng,646,1259,131,1984-11-08,Viking; G. P. Putnam & Sons,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,466,Peter Straub,4.01,book,1
13446,El retrato de Rose Madder,Stephen King,3.7,0307376583,9780307376589,spa,496,218,30,2006-10-03,Debolsillo,genres.fiction,0,0,0,1,0,0,0,0,0,0,203,Bettina Blanch Tyroller,4.01,book,1
13448,The Dark Half,Stephen King,3.77,5550707004,9785550707005,eng,431,103,16,1989-11-01,Viking Books,"genres.mystery, thriller, crime",0,0,0,0,0,1,0,0,0,0,406,,4.01,book,1
13451,Storm of the Century,Stephen King,3.92,067103264X,9780671032647,eng,376,18255,266,1999-02-01,Pocket,genres.fiction,0,0,0,1,0,0,0,0,0,0,295,,4.01,book,1
13460,Girls Think of Everything: Stories of Ingenious Inventions by Women,Catherine Thimmesh,4.15,0618195637,9780618195633,eng,64,906,171,2002-03-11,HMH Books for Young Readers,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,258,Melissa Sweet,4.06,book,1
13462,How Dogs Think: What the World Looks Like to Them and Why They Act the Way They Do,Stanley Coren,3.99,0743222334,9780743222334,eng,368,693,58,2005-06-06,Atria Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,219,,3.88,book,1
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,Michael J. Gelb,3.85,0440508827,9780440508823,eng,288,327,16,1999-06-15,Dell,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,291,,3.8,book,1
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,3.26,0142001341,9780142001349,eng,160,269,40,2003-02-25,Penguin Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,247,,3.37,book,1
13469,What You Think of Me Is None of My Business,Terry Cole-Whittaker,4.1,051509479X,9780515094794,eng,208,203,25,1988-04-01,Berkley Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,425,,4.21,book,1
13470,Think on These Things,Jiddu Krishnamurti,4.36,0060916095,9780060916091,eng,258,2509,137,1989-10-11,HarperOne,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,407,D. Rajagopal,4.33,book,1
13484,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,Pam Johnson-Bennett,4.06,0965013014,9780965013017,eng,413,543,69,2000-01-24,Penguin Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,284,,3.97,book,1
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,0312354371,9780312354374,eng,172,115,23,2006-06-27,St. Martin's Griffin,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,207,,3.13,book,1
13486,How to Think Theologically,Howard W. Stone,3.67,0800638182,9780800638184,eng,142,235,22,2006-01-01,Fortress Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,212,James O. Duke,3.64,book,1
13488,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,4.45,142150653X,9781421506531,eng,208,450,8,2006-06-06,VIZ Media,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,207,,4.28,book,1
13500,Fevre Dream,George R.R. Martin,3.86,067145577X,9780671455774,eng,350,127,25,1982-01-01,Poseidon Press,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,500,,4.37,book,1
13501,The Hedge Knight (The Tales of Dunk and Egg  #1),Ben Avery,4.14,097640110X,9780976401100,eng,164,15977,415,2005-02-23,Dabel Brothers Publishing,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,223,Mike S. Miller/George R.R. Martin/Mike Crowell,4.11,book,1
13504,A Clash of Kings (A Song of Ice and Fire  #2),George R.R. Martin,4.41,073930870X,9780739308707,eng,0,113,12,2004-02-17,Random House Audio,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,235,Roy Dotrice,4.37,audio,0
13505,Tuf Voyaging,George R.R. Martin,4.1,1592220045,9781592220045,eng,448,62,7,2004-11-10,Meisha Merlin Publishing,genres.fiction,0,0,0,1,0,0,0,0,0,0,226,,4.37,book,1
13506,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,Charles de Lint,4.12,0312869592,9780312869595,eng,412,3685,95,2000-09-05,St. Martins Press,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,276,,4.01,book,1
13508,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,3.96,156584100X,9781565841000,eng,384,402,55,1995-08-04,The New Press,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,337,,3.96,book,1
13509,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,James W. Loewen,4.0,1565840089,9781565840089,eng,48,227,15,2006-10-01,New Press,"genres.history, historical fiction, biography",0,0,0,0,1,0,0,0,0,0,203,,3.96,book,1
13517,C.G. Jung and Hermann Hesse: A Book of Two Friendships,Miguel Serrano,4.02,3856305580,9783856305581,eng,142,405,21,1997-01-01,Daimon Verlag,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,320,,4.17,book,1
13519,The Journey to the East,Hermann Hesse,3.7,0312421680,9780312421687,eng,128,8071,360,2003-02-01,Picador,genres.fiction,0,0,0,1,0,0,0,0,0,0,247,Hilda Rosner,4.02,book,1
13521,Son of a Witch (The Wicked Years  #2),Gregory Maguire,3.47,0060747226,9780060747220,eng,352,52323,3023,2006-09-26,William Morrow Paperbacks,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,204,Douglas Smith/Jelena Bojić,3.52,book,1
13529,March,Geraldine Brooks,3.75,0143036661,9780143036661,eng,280,49145,5344,2006-01-31,Penguin,genres.fiction,0,0,0,1,0,0,0,0,0,0,212,,3.92,book,1
13530,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,Geraldine Brooks,3.85,0385483732,9780385483735,eng,240,1428,204,1999-01-19,Anchor Books,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,296,,3.92,book,1
13549,From Far Away  Vol. 12,Kyoko Hikawa,4.43,1421505398,9781421505398,eng,208,909,15,2006-09-12,VIZ Media,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,204,Yuko Sawada/Freeman Wong,4.34,book,1
13550,From Far Away  Vol. 13,Kyoko Hikawa,4.48,1421505401,9781421505404,eng,208,897,17,2006-11-14,VIZ Media,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,202,Yuko Sawada/Freeman Wong,4.34,book,1
13551,From Far Away  Vol. 14,Kyoko Hikawa,4.5,142150541X,9781421505411,eng,208,986,37,2007-01-09,VIZ Media,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,200,Yuko Sawada/Freeman Wong,4.34,book,1
13552,Very Far Away from Anywhere Else,Ursula K. Le Guin,3.91,0152052089,9780152052089,eng,133,1756,176,2004-10-01,HMH Books for Young Readers,genres.fiction,0,0,0,1,0,0,0,0,0,0,227,,4.03,book,1
13557,Vagabond  Volume 20,Takehiko Inoue,4.41,1591165830,9781591165835,eng,224,513,12,2005-03-15,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,222,,4.37,book,1
13568,Tsubasa: RESERVoir CHRoNiCLE  Vol. 11,CLAMP,4.28,0345485289,9780345485281,eng,183,2728,35,2006-10-31,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,203,William Flanagan,4.19,book,1
13569,Tsubasa: RESERVoir CHRoNiCLE  Vol. 3,CLAMP,4.28,0345471830,9780345471833,eng,196,5616,65,2004-10-26,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,227,William Flanagan,4.19,book,1
13570,Tsubasa: RESERVoir CHRoNiCLE  Vol. 1,CLAMP,4.11,0345470575,9780345470577,eng,197,38296,396,2004-04-27,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,233,Anthony Gerard,4.19,book,1
13571,Tsubasa: RESERVoir CHRoNiCLE  Vol. 10,CLAMP,4.29,0345484304,9780345484307,eng,184,2765,38,2006-07-25,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,206,William Flanagan,4.19,book,1
13575,Tsubasa: RESERVoir CHRoNiCLE  Vol. 8,CLAMP,4.27,0345484282,9780345484284,eng,194,2993,40,2006-01-31,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,212,William Flanagan,4.19,book,1
13576,Tsubasa: RESERVoir CHRoNiCLE  Vol. 6,CLAMP,4.3,0345477936,9780345477934,eng,193,3359,48,2005-07-26,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,218,William Flanagan,4.19,book,1
13577,Tsubasa: RESERVoir CHRoNiCLE  Vol. 04 (Tsubasa: RESERVoir CHRoNiCLE  #4),CLAMP,4.28,034547791X,9780345477910,eng,192,4059,50,2005-01-25,Del Rey Books,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,224,William Flanagan,4.19,book,1
13578,Tsubasa: RESERVoir CHRoNiCLE  Vol. 09,CLAMP,4.28,0345484290,9780345484291,eng,184,3052,41,2006-04-25,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,209,William Flanagan,4.19,book,1
13579,Tsubasa: RESERVoir CHRoNiCLE  Vol. 12,CLAMP,4.31,0345485327,9780345485328,eng,184,2683,38,2007-01-30,Del Rey,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,200,William Flanagan,4.19,book,1
13588,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go  #7),Yumi Hotta,4.26,1421506416,9781421506418,eng,205,1144,18,2006-07-05,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,206,Takeshi Obata,4.19,book,1
13589,Hikaru no Go  Vol. 8: The Pro Test Preliminaries: Day Four (Hikaru no Go  #8),Yumi Hotta,4.22,1421506424,9781421506425,eng,205,985,15,2006-11-07,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,202,Takeshi Obata,4.19,book,1
13590,Hikaru no Go  Vol. 1: Descent of the Go Master (Hikaru no Go  #1),Yumi Hotta,4.1,159116222X,9781591162223,eng,187,8921,207,2004-05-19,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,232,Takeshi Obata,4.19,book,1
13591,Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9),Yumi Hotta,4.27,1421510669,9781421510668,eng,207,1012,21,2007-04-03,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,197,Takeshi Obata/Yukari Umezawa,4.19,book,1
13592,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go  #10),Yumi Hotta,4.28,1421510677,9781421510675,eng,203,953,20,2007-08-07,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,193,Takeshi Obata,4.19,book,1
13593,ヒカルの碁 18、番外編,Yumi Hotta,4.11,4088732898,9784088732893,jpn,211,275,7,2002-08-02,集英社,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,253,Yumi Hotta,4.19,book,1
13594,ヒカルの碁 23、あなたに呼びかけている,Yumi Hotta,4.22,4088735048,9784088735047,jpn,198,61,5,2003-09-04,集英社,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,240,Yumi Hotta,4.19,book,1
13596,ヒカルの碁 15、さよなら,Yumi Hotta,4.25,4088732154,9784088732152,jpn,211,289,8,2001-12-24,集英社,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,261,Yumi Hotta,4.19,book,1
13600,ヒカルの碁 14、sai vs toya koyo,Yumi Hotta,4.23,4088731697,9784088731698,jpn,189,331,6,2001-10-09,集英社,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,263,Yumi Hotta,4.19,book,1
13609,ヒカルの碁 22、打倒高永夏,Yumi Hotta,4.21,4088734327,9784088734323,jpn,189,329,5,2003-06-04,集英社,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,243,Yumi Hotta,4.19,book,1
13614,Death Note  Vol. 8: Target (Death Note  #8),Tsugumi Ohba,4.26,1421506297,9781421506296,eng,201,16983,428,2006-11-07,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,202,Takeshi Obata/Tetsuichiro Miyaki,4.37,book,1
13615,Death Note  Vol. 1: Boredom (Death Note  #1),Tsugumi Ohba,4.43,1421501686,9781421501680,eng,195,174482,3010,2005-10-10,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,215,Takeshi Obata/Pookie Rolf,4.37,book,1
13616,Death Note  Vol. 4: Love (Death Note  #4),Tsugumi Ohba,4.39,142150331X,9781421503318,eng,204,21653,690,2006-03-07,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,210,Alexis Kirsch,4.37,book,1
13617,Death Note  Vol. 5: Whiteout (Death Note  #5),Tsugumi Ohba,4.34,1421506262,9781421506265,eng,201,19274,583,2006-05-02,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,208,Takeshi Obata/Alexis Kirsch,4.37,book,1
13618,Death Note  Vol. 3: Hard Run (Death Note  #3),Tsugumi Ohba,4.43,1421501708,9781421501703,eng,200,22435,741,2006-01-03,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,212,Takeshi Obata/Pookie Rolf,4.37,book,1
13619,Death Note  Vol. 2: Confluence (Death Note  #2),Tsugumi Ohba,4.43,1421501694,9781421501697,eng,197,25578,948,2005-11-01,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,214,Takeshi Obata/Pookie Rolf,4.37,book,1
13620,Death Note  Vol. 6: Give-and-Take (Death Note  #6),Tsugumi Ohba,4.39,1421506270,9781421506272,eng,215,18291,491,2006-07-05,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,206,Takeshi Obata/Alexis Kirsch,4.37,book,1
13621,Death Note  Vol. 7: Zero (Death Note  #7),Tsugumi Ohba,4.43,1421506289,9781421506289,eng,211,18321,586,2006-09-05,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,204,Takeshi Obata/Alexis Kirsch,4.37,book,1
13622,Death Note  Vol. 9: Contact (Death Note  #9),Tsugumi Ohba,4.21,1421506300,9781421506302,eng,193,13472,363,2007-01-02,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,200,Takeshi Obata/Tetsuichiro Miyaki,4.37,book,1
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba,4.22,142151155X,9781421511559,eng,188,12461,325,2007-03-06,VIZ Media LLC,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,198,Takeshi Obata/Tetsuichiro Miyaki,4.37,book,1
13624,The Worm Ouroboros,E.R. Eddison,3.71,0486447405,9780486447407,eng,446,2956,239,2006-04-28,Dover Publications,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,209,Keith   Henderson,3.7,book,1
13625,Mistress of Mistresses: A Vision of Zimiamvia (The Zimiamvian Trilogy  #1),E.R. Eddison,3.64,034527220X,9780345272201,eng,405,26,6,1977-12-12,Del Rey Books,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,549,Gerald Ravenscourt Hayes/Keith   Henderson,3.7,book,1
13628,The Mezentian Gate,E.R. Eddison,3.6,0345272218,9780345272218,eng,275,134,5,1978-04-12,Del Rey,"genres.fantasy, paranormal",0,0,1,0,0,0,0,0,0,0,545,,3.7,book,1
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,4.05,0201835959,9780201835953,eng,322,9395,616,1995-08-12,Addison-Wesley Professional,genres.non-fiction,0,0,0,0,0,0,1,0,0,0,337,,4.04,book,1
13630,Museum of Terror  Vol. 1: Tomie 1,Junji Ito,4.09,1593075421,9781593075422,eng,375,1444,83,2006-08-08,Dark Horse Comics,"genres.comics, graphic",0,1,0,0,0,0,0,0,0,0,205,伊藤潤二/Naomi Kokubo,4.12,book,1
